date,WaterLevel,Discharge,EC@25C (µS/cm):F,Relative humidity in percentage %,Air Temperature in degrees C,Wind Speed along North in km/h,Wind Speed along East in km/h,WaterTemperature
12/01/2011 14:00,31.38125,5895.05,148.45,22.5,22.65,-19.3418334,10.10069944,24.0
12/01/2011 15:00,31.37625,5895.05,147.15,21.0,23.75,-20.34427947,-1.779893821,23.8
12/01/2011 16:00,31.37825,5895.05,146.825,21.5,23.65,-22.84753987,-0.15628336,23.775
12/01/2011 17:00,31.37975,5895.05,146.05,22.0,24.2,-22.64659216,8.242685454,23.65
12/01/2011 18:00,31.38075,5895.05,145.875,23.0,23.75,-19.96846819,7.267928046,23.5
12/01/2011 19:00,31.3845,5895.05,145.675,26.5,22.45,-20.10942208,7.319231067,23.5
12/01/2011 20:00,31.38475,5895.05,146.275,31.0,20.55,-17.5219325,8.271585319,23.4
12/01/2011 21:00,31.385,5895.05,147.55,35.0,18.95,-15.9733531,4.280047064,23.375
12/01/2011 22:00,31.38425,5895.05,146.95,39.5,17.7,-12.80250079,2.25742631,23.3
12/01/2011 23:00,31.3855,5895.05,147.95,42.5,16.55,-12.80250079,2.25742631,23.3
12/01/2012 00:00,31.1225,5895.05,148.9,51.0,27.45,1.936177181,-23.03060645,26.825
12/01/2012 01:00,31.127,5895.05,148.9,71.5,23.6,5.469917597,-31.02144422,26.775
12/01/2012 02:00,31.11975,5895.05,148.9,82.5,22.0,10.67396224,-17.11046616,26.75
12/01/2012 03:00,31.11575,5895.05,148.9,87.5,21.5,10.86227868,1.915312803,26.7
12/01/2012 04:00,31.1175,5895.05,148.9,88.5,21.15,8.83826859,-1.35,26.675
12/01/2012 05:00,31.11925,5895.05,148.9,92.0,20.4,-0.497154622,-5.121149459,26.7
12/01/2012 06:00,31.118,5895.05,148.9,92.0,20.75,3.292590754,-3.866825124,26.75
12/01/2012 07:00,31.12125,5895.05,148.9,91.5,21.05,3.067252244,-3.328919895,26.8
12/01/2012 08:00,31.12175,5895.05,148.9,86.0,22.2,-2.384162882,-7.92125961,26.9
12/01/2012 09:00,31.1225,5895.05,148.9,53.5,20.2,-17.36023133,-1.597563235,26.875
12/01/2012 10:00,31.1225,5895.05,148.9,41.0,22.7,-14.57515474,2.569993029,27.125
12/01/2012 11:00,31.1215,5895.05,148.9,36.5,24.15,-15.7,1.92e-15,27.275
12/01/2012 12:00,31.11925,5895.05,148.9,33.0,24.85,-13.9,1.7e-15,27.6
12/01/2012 13:00,31.12025,5895.05,148.9,29.5,26.9,-14.75317415,-5.36971625,27.7
12/01/2012 14:00,31.1205,5895.05,148.9,25.5,28.1,-11.13184486,-7.510237941,27.65
12/01/2012 15:00,31.124,5895.05,148.9,22.5,30.15,-0.317749568,-14.32251,27.55
12/01/2012 16:00,31.12525,5895.05,148.9,21.5,30.3,-9.613646009,-13.45619686,27.45
12/01/2012 17:00,31.128,5895.05,148.9,31.0,27.75,-9.76376719,-19.79390059,27.25
12/01/2012 18:00,31.1255,5895.05,148.9,34.5,26.05,-13.63958738,-23.62445834,27.075
12/01/2012 19:00,31.1275,5895.05,148.9,38.0,24.4,-13.77658385,-12.00195554,26.925
12/01/2012 20:00,31.1285,5895.05,148.9,63.0,20.85,-12.9467226,-8.778119463,26.85
12/01/2012 21:00,31.1295,5895.05,148.9,67.0,20.5,-11.25833025,-6.5,26.8
12/01/2012 22:00,31.13225,5895.05,148.9,74.5,19.65,-2.559863075,-7.033165996,26.8
12/01/2012 23:00,31.13575,5895.05,148.9,67.5,19.95,-9.158168878,-10.18487942,26.725
12/01/2013 00:00,30.849,5895.05,88.95,28.5,18.7,-2.428389699,9.972082354,22.675
12/01/2013 01:00,30.849,5895.05,88.9,31.0,17.95,-1.78857623,10.14351986,22.65
12/01/2013 02:00,30.849,5895.05,89.3,27.5,17.6,7.41e-16,12.1,22.6
12/01/2013 03:00,30.849,5895.05,88.35,32.0,16.85,0.45,6.379422863,22.65
12/01/2013 04:00,30.849,5895.05,90.575,32.0,16.3,2.530949061,11.65372539,22.6
12/01/2013 05:00,30.849,5895.05,90.15,25.5,18.65,6.5,11.25833025,22.6
12/01/2013 06:00,30.849,5895.05,91.275,23.5,19.3,8.3,14.3760217,22.6
12/01/2013 07:00,30.849,5895.05,90.175,24.5,19.15,8.906628312,12.85673973,22.775
12/01/2013 08:00,30.849,5895.05,93.825,20.5,22.15,10.06364601,14.23561973,23.05
12/01/2013 09:00,30.849,5895.05,90.825,17.0,26.05,12.02689776,10.09176547,23.25
12/01/2013 10:00,30.849,5895.05,91.45,12.0,29.45,22.30253954,8.117460541,23.475
12/01/2013 11:00,30.849,5895.05,91.275,9.0,31.15,29.27591436,2.561310621,23.6
12/01/2013 12:00,30.849,5895.05,91.075,7.0,32.7,24.62019383,-4.341204442,23.6
12/01/2013 13:00,30.849,5895.05,89.325,6.5,32.55,20.92676039,-5.125,23.525
12/01/2013 14:00,30.849,5895.05,90.3,6.0,32.95,16.61260583,-7.746585319,23.5
12/01/2013 15:00,30.849,5895.05,90.1,6.0,34.25,18.94944875,-2.83876719,23.5
12/01/2013 16:00,30.849,5895.05,89.725,4.0,35.25,19.84944875,-2.83876719,23.45
12/01/2013 17:00,30.849,5895.05,88.825,6.0,34.15,13.49491437,0.346585319,23.4
12/01/2013 18:00,30.849,5895.05,88.925,6.5,34.1,7.199742261,-6.870319398,23.4
12/01/2013 19:00,30.849,5895.05,88.35,13.5,32.95,0.0,0.0,23.275
12/01/2013 20:00,30.849,5895.05,87.45,11.5,29.35,-14.78859553,-14.90936835,23.1
12/01/2013 21:00,30.849,5895.05,90.75,24.5,25.25,-5.207903556,1.395453552,23.0
12/01/2013 22:00,30.849,5895.05,88.025,32.0,23.45,0.292505326,7.707451852,22.95
12/01/2013 23:00,30.849,5895.05,88.0,34.0,22.45,-2.423641109,9.045151757,22.9
12/01/2014 00:00,31.106,5895.05,110.975,32.5,28.6,-10.52455735,-3.830625605,25.15
12/01/2014 01:00,31.1095,5895.05,110.45,37.5,26.4,-10.53628834,-10.31442604,25.075
12/01/2014 02:00,31.1155,5895.05,109.2,40.5,25.05,-13.36231338,-6.230949061,25.025
12/01/2014 03:00,31.11725,5895.05,108.325,48.5,23.0,-11.297894,-8.006628312,24.95
12/01/2014 04:00,31.11925,5895.05,108.975,56.5,21.4,-9.958577761,-8.356238926,24.9
12/01/2014 05:00,31.12175,5895.05,107.625,64.5,20.15,-6.05,-10.47890739,24.875
12/01/2014 06:00,31.12575,5895.05,106.375,71.5,19.0,-4.715312803,-10.11202094,24.9
12/01/2014 07:00,31.13125,5895.05,108.85,74.0,19.05,-8.328119463,-12.16729973,24.9
12/01/2014 08:00,31.138,5895.05,108.425,70.5,20.0,-9.12928888,-11.36613031,25.025
12/01/2014 09:00,31.157,5895.05,109.25,63.0,21.65,-3.967480344,-14.20069915,25.2
12/01/2014 10:00,31.167,5895.05,106.975,54.5,23.45,-1.284996515,-15.58757737,25.4
12/01/2014 11:00,31.17175,5895.05,108.0,46.5,24.55,1.284996515,-15.58757737,25.6
12/01/2014 12:00,31.174,5895.05,110.825,39.5,26.6,-0.15628336,-15.46148172,25.75
12/01/2014 13:00,31.17425,5895.05,110.525,33.0,28.95,-2.530949061,-15.25372539,25.875
12/01/2014 14:00,31.1785,5895.05,110.2,30.5,30.7,1.936177181,-20.18060645,26.0
12/01/2014 15:00,31.175,5895.05,108.525,26.5,31.75,4.774944371,-18.7800552,26.0
12/01/2014 16:00,31.18075,5895.05,113.925,24.0,31.8,7.167081848,-18.79139554,26.0
12/01/2014 17:00,31.17625,5895.05,114.075,20.5,31.2,3.345106179,-18.97103986,25.9
12/01/2014 18:00,31.17925,5895.05,112.625,20.5,30.55,-7.627049196,-20.95514544,25.85
12/01/2014 19:00,31.17925,5895.05,113.9,21.0,29.8,-6.293170637,-17.29034422,25.7
12/01/2014 20:00,31.18,5895.05,113.125,25.5,28.25,-7.016886653,-12.77873763,25.65
12/01/2014 21:00,31.178,5895.05,112.125,32.5,26.15,-12.04420568,-6.953725394,25.55
12/01/2014 22:00,31.179,5895.05,112.225,40.0,24.1,-13.68882777,-2.41370967,25.475
12/01/2014 23:00,31.17875,5895.05,111.225,44.5,22.45,-12.50925243,-3.351844086,25.375
12/01/2015 00:00,31.078,5895.05,117.575,52.0,20.1,-12.71633776,-10.67027432,23.7
12/01/2015 01:00,31.0785,5895.05,118.325,53.0,18.5,-8.467968344,-8.578899495,23.625
12/01/2015 02:00,31.07375,5895.05,118.425,57.5,17.1,-9.699484522,-5.6,23.575
12/01/2015 03:00,31.07425,5895.05,119.8,63.5,15.9,-5.950408883,-7.091421163,23.475
12/01/2015 04:00,31.07625,5895.05,119.675,69.5,14.8,-5.821101766,-8.450151144,23.4
12/01/2015 05:00,31.07775,5895.05,119.8,73.0,14.15,-2.907171218,-7.987387277,23.35
12/01/2015 06:00,31.08125,5895.05,118.95,77.0,13.25,-3.957494674,-8.486874715,23.35
12/01/2015 07:00,31.0885,5895.05,118.3,73.5,14.4,-3.635526546,-5.359216531,23.525
12/01/2015 08:00,31.10575,5895.05,117.9,59.0,16.85,-6.621510648,-6.621510648,23.725
12/01/2015 09:00,31.11275,5895.05,118.525,55.5,18.4,-3.967480344,-14.20069915,23.825
12/01/2015 10:00,31.12,5895.05,117.85,51.5,19.15,1.397487315,-15.9733531,23.85
12/01/2015 11:00,31.1245,5895.05,117.4,42.5,20.6,-7.655706469,-16.81986021,23.975
12/01/2015 12:00,31.12675,5895.05,117.975,30.5,23.0,-7.319231067,-20.10942208,24.1
12/01/2015 13:00,31.11725,5895.05,117.975,26.5,23.75,-3.661375379,-18.1732449,24.175
12/01/2015 14:00,31.11575,5895.05,118.025,22.0,25.0,-5.569518613,-17.60162687,24.15
12/01/2015 15:00,31.129,5895.05,117.775,20.5,26.35,-4.184921082,-23.73386685,24.2
12/01/2015 16:00,31.13,5895.05,117.6,21.5,26.15,1.779893821,-22.14427947,24.075
12/01/2015 17:00,31.117,5895.05,117.8,31.0,24.4,-18.43471554,-22.45590596,23.9
12/01/2015 18:00,31.1215,5895.05,118.625,39.0,21.2,-21.46971278,-21.35878163,23.7
12/01/2015 19:00,31.116,5895.05,118.85,45.0,18.4,-22.59831107,-18.96223449,23.525
12/01/2015 20:00,31.11925,5895.05,119.1,43.5,17.6,-19.84055108,-16.64819909,23.4
12/01/2015 21:00,31.114,5895.05,120.075,43.5,16.05,-16.28698624,-16.39791739,23.3
12/01/2015 22:00,31.10625,5895.05,120.4,43.5,15.05,-11.80423719,-11.58237489,23.225
12/01/2015 23:00,31.106,5895.05,120.225,43.5,14.45,-14.32560259,-9.93513716,23.15
12/01/2016 00:00,36.2315,5895.05,189.875,52.5,17.4,-8.486874715,-3.957494674,23.8
12/01/2016 01:00,36.2325,5895.05,190.65,59.5,16.25,-10.17832143,-4.573130932,23.725
12/01/2016 02:00,36.2305,5895.05,189.9,66.0,15.05,-11.37028071,-4.138443734,23.7
12/01/2016 03:00,36.23125,5895.05,190.5,73.0,13.4,-4.070319398,-2.35,23.675
12/01/2016 04:00,36.23025,5895.05,190.9,78.0,12.3,-2.507494674,-5.975401045,23.6
12/01/2016 05:00,36.22525,5895.05,191.25,82.5,11.25,-1.299676545,-7.370831959,23.5
12/01/2016 06:00,36.22225,5895.05,191.7,86.0,10.3,-3.035203091,-5.639151955,23.425
12/01/2016 07:00,36.22,5895.05,191.9,78.0,12.5,-7.67072828,-5.371101766,23.4
12/01/2016 08:00,36.217,5895.05,191.1,66.5,15.75,-6.108002035,-2.223130932,23.4
12/01/2016 09:00,36.21575,5895.05,191.3,59.0,18.65,-3.290896534,1.0,23.4
12/01/2016 10:00,36.21175,5895.05,192.1,50.0,21.45,-1.637170076,0.63539134,23.45
12/01/2016 11:00,36.20625,5895.05,192.3,39.0,23.85,-2.649676545,-5.909100549,23.5
12/01/2016 12:00,36.202,5895.05,191.3,35.0,25.55,3.659662215,-13.35497579,23.6
12/01/2016 13:00,36.19675,5895.05,190.975,30.0,26.55,9.48513716,-13.54617973,23.7
12/01/2016 14:00,36.197,5895.05,191.6,27.0,27.55,6.932700395,-15.41840021,23.8
12/01/2016 15:00,36.19125,5895.05,191.55,20.5,28.45,-0.781851057,-14.28190639,23.875
12/01/2016 16:00,36.189,5895.05,191.925,15.0,29.0,2.341448906,-21.41757555,23.9
12/01/2016 17:00,36.1815,5895.05,191.05,17.0,27.75,1.936177181,-20.18060645,23.9
12/01/2016 18:00,36.17825,5895.05,190.3,19.5,27.7,1.558519266,-12.46864881,23.9
12/01/2016 19:00,36.17475,5895.05,191.075,18.0,27.6,-1.915312803,-10.86227868,23.9
12/01/2016 20:00,36.1715,5895.05,191.15,18.5,26.0,-4.921101766,-6.891305417,23.9
12/01/2016 21:00,36.1745,5895.05,191.275,25.0,23.7,-0.454604307,-5.196151009,23.9
12/01/2016 22:00,36.16875,5895.05,191.225,26.5,22.85,-2.537170076,-4.394507479,23.9
12/01/2016 23:00,36.168,5895.05,191.0,23.5,22.6,-5.733489451,-4.810968884,23.9
12/01/2017 00:00,31.299,5895.05,108.0,74.5,24.7,-5.500408883,6.3119983,27.7
12/01/2017 01:00,31.2985,5895.05,108.0,82.5,24.2,-3.58243532,3.006020156,27.7
12/01/2017 02:00,31.3055,5895.05,108.0,84.5,24.15,-0.779422863,0.45,27.725
12/01/2017 03:00,31.31625,5895.05,107.425,88.5,23.65,5.254804473,-18.65147707,27.7
12/01/2017 04:00,31.31425,5895.05,107.975,96.0,21.35,7.95,-7.188010851,27.7
12/01/2017 05:00,31.313,5895.05,108.3,97.5,21.4,15.16823336,3.820694166,27.7
12/01/2017 06:00,31.31525,5895.05,107.9,96.0,21.7,17.23413568,3.038843109,27.7
12/01/2017 07:00,31.328,5895.05,107.4,95.0,22.1,15.57390435,-1.441279875,27.7
12/01/2017 08:00,31.34275,5895.05,107.2,92.0,22.15,14.27433724,-6.396585319,27.7
12/01/2017 09:00,31.3495,5895.05,107.4,90.5,22.05,5.023130932,-10.9577443,27.8
12/01/2017 10:00,31.35275,5895.05,107.55,81.0,23.65,5.061898121,-13.90745079,27.9
12/01/2017 11:00,31.3545,5895.05,107.675,71.0,24.85,4.984996515,-13.69616536,28.0
12/01/2017 12:00,31.35225,5895.05,107.525,67.5,25.9,-2.22e-15,-12.80250079,27.95
12/01/2017 13:00,31.35375,5895.05,106.925,66.5,25.95,2.223130932,-11.70800204,27.9
12/01/2017 14:00,31.35225,5895.05,107.0,71.0,25.35,-9.268339493,-9.046477193,27.85
12/01/2017 15:00,31.35425,5895.05,105.725,71.5,24.65,-12.07731687,-8.456628312,27.75
12/01/2017 16:00,31.353,5895.05,105.825,74.5,22.85,-14.75317415,-5.36971625,27.7
12/01/2017 17:00,31.3535,5895.05,105.9,77.5,22.2,-14.67390435,-1.441279875,27.6
12/01/2017 18:00,31.36525,5895.05,105.35,93.0,20.85,-10.608454,-7.428119463,27.55
12/01/2017 19:00,31.377,5895.05,104.8,94.0,20.6,-11.4431392,-8.58129981,27.425
12/01/2017 20:00,31.38225,5895.05,104.6,97.5,19.65,-11.97390435,-1.441279875,27.4
12/01/2017 21:00,31.3905,5895.05,104.175,100.0,19.6,-13.70216876,-5.855706469,27.325
12/01/2017 22:00,31.393,5895.05,104.25,99.0,19.0,-16.44462086,-5.985352508,27.3
12/01/2017 23:00,31.39475,5895.05,104.225,97.5,18.55,-17.28229032,-5.929893821,27.3
12/01/2018 00:00,31.16925,9849.71,80.875,37.0,18.75,-6.201865418,4.342592917,22.1
12/01/2018 01:00,31.16825,10439.75,81.75,44.0,16.9,0.0,0.0,22.05
12/01/2018 02:00,31.165,9939.31,82.025,47.0,15.95,2.442592917,2.910968884,22.025
12/01/2018 03:00,31.16525,10399.645,81.45,52.0,14.4,2.068319996,5.535526546,22.025
12/01/2018 04:00,31.16375,10247.13,81.7,56.5,13.6,2.910968884,2.442592917,22.025
12/01/2018 05:00,31.16275,10653.98,82.1,54.0,14.5,6.399610614,9.139591143,22.025
12/01/2018 06:00,31.16075,10021.31,81.35,52.0,14.65,7.777730077,9.269137762,22.075
12/01/2018 07:00,31.15825,10453.59,80.6,43.0,17.55,13.59659884,7.85,22.225
12/01/2018 08:00,31.159,10125.76,80.125,33.5,21.2,20.09178937,11.6,22.375
12/01/2018 09:00,31.157,10403.76,79.7,27.5,24.8,23.14962589,6.365338037,22.575
12/01/2018 10:00,31.14825,10438.77,79.225,21.5,27.5,26.58958738,2.405027261,22.8
12/01/2018 11:00,31.154,10249.33,79.025,19.0,29.25,23.03060645,-1.936177181,23.0
12/01/2018 12:00,31.14475,10090.67,79.125,14.0,32.0,26.39284778,-4.653771161,23.15
12/01/2018 13:00,31.13725,9876.94,79.425,11.5,32.9,28.16550174,-4.966337881,23.225
12/01/2018 14:00,31.132,10158.34,79.875,8.5,34.0,26.61693342,-2.092460541,23.2
12/01/2018 15:00,31.14175,10133.52,80.35,7.0,35.2,23.49231552,-8.550503583,23.1
12/01/2018 16:00,31.13425,9891.23,80.575,8.5,35.0,27.5032604,-2.248743901,23.075
12/01/2018 17:00,31.12825,10098.28,80.725,9.0,34.15,20.91317884,-9.838524598,23.0
12/01/2018 18:00,31.14525,9604.55,81.1,10.0,33.5,19.38118325,-22.4191941,22.875
12/01/2018 19:00,31.144,10068.39,81.6,18.5,30.35,18.93381508,-18.82288393,22.8
12/01/2018 20:00,31.13875,9692.65,81.05,25.5,28.1,14.94998353,-10.86708185,22.775
12/01/2018 21:00,31.14225,10139.005,81.325,26.5,27.85,16.56693342,-2.092460541,22.7
12/01/2018 22:00,31.1405,10089.09,80.975,24.0,28.4,19.26369873,-7.011412938,22.65
12/01/2018 23:00,31.13775,9950.73,81.3,30.0,26.85,23.0819624,-8.567460541,22.6
12/01/2019 00:00,31.07025,8181.21,89.1,43.5,14.35,-9.157408343,-9.157408343,24.75
12/01/2019 01:00,31.07525,8339.61,88.95,49.0,13.05,-6.399610614,-9.139591143,24.575
12/01/2019 02:00,31.07325,8327.035,88.7,54.5,12.0,-5.6,-9.699484522,24.4
12/01/2019 03:00,31.07625,8473.91,88.875,62.0,11.05,-5.6,-9.699484522,24.25
12/01/2019 04:00,31.0775,8079.555,88.5,68.5,9.95,-1.915312803,-9.062278676,24.125
12/01/2019 05:00,31.079,8434.85,88.3,71.5,8.95,2.423641109,-9.045151757,24.0
12/01/2019 06:00,31.0815,8444.97,88.825,72.0,9.65,3.957494674,-8.486874715,23.925
12/01/2019 07:00,31.084,7934.17,89.175,67.0,11.45,4.138443734,-11.37028071,24.0
12/01/2019 08:00,31.089,8091.74,88.925,67.0,12.2,-2.55e-15,-13.9,23.95
12/01/2019 09:00,31.0905,8150.45,88.8,73.0,12.15,6.979759243,-11.77673091,24.05
12/01/2019 10:00,31.091,8356.495,89.175,78.0,12.6,12.85673973,-8.906628312,24.25
12/01/2019 11:00,31.09175,8426.07,89.3,66.0,14.55,11.24878317,-13.40577775,24.4
12/01/2019 12:00,31.087,8156.975,89.55,56.0,15.95,12.50221901,-14.89956442,24.425
12/01/2019 13:00,31.0875,8078.38,89.525,49.5,17.3,11.03864601,-15.92436927,24.725
12/01/2019 14:00,31.102,7413.72,90.125,41.5,20.0,16.06969024,-19.15111108,24.75
12/01/2019 15:00,31.1035,8176.43,89.875,42.5,20.1,4.736978985,-26.8647428,24.55
12/01/2019 16:00,31.09625,7969.73,89.325,91.5,15.05,-5.75445037,-22.38510976,24.4
12/01/2019 17:00,31.0945,8150.67,89.85,89.5,15.45,3.038843109,-17.23413568,24.325
12/01/2019 18:00,31.0945,8488.76,91.6,73.5,16.7,-1.441279875,-14.67390435,24.175
12/01/2019 19:00,31.0915,8506.87,91.375,58.5,16.9,-3.038843109,-17.23413568,24.025
12/01/2019 20:00,31.09175,7959.88,91.15,55.0,16.35,-2.530949061,-16.15372539,23.9
12/01/2019 21:00,31.09525,8646.925,90.525,57.0,15.35,-6.652291788,-18.27702147,23.7
12/01/2019 22:00,31.0885,8247.81,89.0,62.0,14.2,-4.946986344,-17.80575371,23.575
12/01/2019 23:00,31.08875,8518.04,88.5,68.5,13.7,-1.128713155,-12.00125039,23.45
12/01/2020 00:00,31.0365,8971.15,128.725,32.0,23.05,2.599353089,7.141663918,26.25
12/01/2020 01:00,31.0355,8968.53,127.475,30.0,22.8,4.7,8.140638796,26.2
12/01/2020 02:00,31.03625,9157.88,126.675,27.5,23.3,8.467968344,8.578899495,26.1
12/01/2020 03:00,31.03625,9155.78,134.6,26.5,23.85,15.15544457,8.75,26.075
12/01/2020 04:00,31.03875,9207.66,138.625,29.5,23.45,13.36231338,6.230949061,26.0
12/01/2020 05:00,31.04125,8919.075,139.55,29.5,23.85,12.51659002,5.923130932,26.0
12/01/2020 06:00,31.04875,9146.75,140.75,27.5,25.15,12.06997927,-3.627915157,26.0
12/01/2020 07:00,31.05125,9087.37,140.425,28.0,25.85,5.572429795,-13.48235713,26.0
12/01/2020 08:00,31.08625,10330.62,143.025,24.5,26.6,-11.21197899,-24.22977178,26.15
12/01/2020 09:00,31.10775,9821.61,144.2,39.5,26.45,-11.38927077,-31.29176427,26.2
12/01/2020 10:00,31.10675,10190.34,141.0,54.0,25.6,-9.781776099,-26.87520895,26.225
12/01/2020 11:00,31.1015,9620.07,138.7,64.5,23.95,-6.209054677,-22.26329891,26.25
12/01/2020 12:00,31.10125,10125.44,138.2,69.5,21.85,-8.242685454,-22.64659216,26.25
12/01/2020 13:00,31.10425,10160.89,137.425,54.0,22.1,-5.59816701,-21.49878279,26.45
12/01/2020 14:00,31.10225,9732.415,135.8,41.0,25.15,-11.21197899,-24.22977178,26.5
12/01/2020 15:00,31.102,10240.77,133.5,35.5,25.6,-14.3,-24.76832655,26.5
12/01/2020 16:00,31.106,9918.44,131.875,31.0,26.2,-4.736978985,-25.0647428,26.45
12/01/2020 17:00,31.102,9070.7,131.025,27.0,25.5,-9.166139841,-25.18376224,26.275
12/01/2020 18:00,31.08975,10311.22,129.625,24.0,24.45,-12.40831486,-20.2415649,26.175
12/01/2020 19:00,31.09625,10175.365,128.5,30.0,23.55,-17.55493509,-17.66586624,26.0
12/01/2020 20:00,31.09825,10183.775,128.475,29.5,22.2,-16.97642624,-16.97642624,25.85
12/01/2020 21:00,31.09625,10330.98,128.3,33.5,20.05,-20.09178937,-11.6,25.7
12/01/2020 22:00,31.09625,10144.77,127.05,35.0,18.3,-18.53294364,-10.7,25.575
12/01/2020 23:00,31.0935,10104.68,126.1,36.5,16.95,-21.8008688,-7.934867325,25.5
12/01/2021 00:00,31.964,55975.2375,116.225,43.5,23.75,4.228616794,1.539090645,23.8
12/01/2021 01:00,31.964,65174.3175,116.3,48.0,23.6,5.262278676,1.915312803,23.8
12/01/2021 02:00,31.964,65237.015,116.675,52.0,22.75,5.749742261,1.241154273,23.8
12/01/2021 03:00,31.964,64814.115,116.3,49.0,24.1,12.90125039,1.128713155,23.8
12/01/2021 04:00,31.964,64406.1575,116.2,57.5,22.05,3.237489782,1.158290079,23.8
12/01/2021 05:00,31.964,64625.5975,116.175,59.0,21.5,9.607885319,4.994265898,23.8
12/01/2021 06:00,31.964,64280.8425,116.175,63.0,21.3,12.55372539,2.530949061,23.75
12/01/2021 07:00,31.964,63497.4825,116.1,59.0,22.8,11.08757737,1.284996515,23.8
12/01/2021 08:00,31.964,63591.56,116.0,49.5,25.75,12.51659002,-5.923130932,23.85
12/01/2021 09:00,31.964,62823.6,116.575,42.5,28.1,11.38787687,-7.878119463,23.925
12/01/2021 10:00,31.964,53374.2625,115.625,37.0,30.25,12.9167425,-4.534996515,24.0
12/01/2021 11:00,31.964,52205.01,115.2,30.5,32.3,12.58289052,-5.780949061,24.125
12/01/2021 12:00,31.964,62118.4775,115.15,18.5,34.3,6.60159492,-8.764923417,24.2
12/01/2021 13:00,31.964,61690.11,115.0,17.0,34.15,11.47785973,7.749610614,24.3
12/01/2021 14:00,31.964,61767.11,115.1,15.5,35.3,10.69109928,4.728323769,24.3
12/01/2021 15:00,31.964,62568.835,115.025,14.5,35.8,8.356238926,9.958577761,24.4
12/01/2021 16:00,31.964,62995.9025,114.525,14.5,36.35,7.870844027,6.400408883,24.4
12/01/2021 17:00,31.964,64061.6175,114.525,14.0,36.2,5.528596439,-0.816146435,24.4
12/01/2021 18:00,31.964,66380.685,114.5,29.0,30.3,-21.90887107,18.38372564,24.4
12/01/2021 19:00,31.964,65223.87,114.6,50.0,25.35,-18.46623738,18.02251278,24.4
12/01/2021 20:00,31.964,64625.82,114.525,54.5,25.45,-1.128713155,9.101250395,24.4
12/01/2021 21:00,31.964,64124.15,114.35,40.0,27.1,16.14133806,-6.041279875,24.4
12/01/2021 22:00,31.964,64892.0225,114.1,53.0,25.15,-4.97928888,5.978119463,24.5
12/01/2021 23:00,31.964,64907.8125,114.05,51.5,24.45,11.89899852,9.397011987,24.5
12/01/2022 00:00,38.07925,0.0,196.725,53.0,17.9,-15.46148172,2.726276389,22.1
12/01/2022 01:00,38.097,0.0,196.95,60.5,16.6,-12.90125039,1.128713155,22.1
12/01/2022 02:00,38.0715,0.0,197.975,64.5,15.6,-14.57515474,2.569993029,22.1
12/01/2022 03:00,38.09325,0.0,197.8,69.5,14.55,-12.80250079,2.25742631,22.0
12/01/2022 04:00,38.0965,0.0,198.05,75.5,13.7,-14.8,1.81e-15,22.0
12/01/2022 05:00,38.08975,0.0,195.15,80.0,12.85,-14.24130277,3.815945575,21.975
12/01/2022 06:00,38.08975,0.0,197.8,83.5,12.2,-13.68882777,2.41370967,21.9
12/01/2022 07:00,38.08725,0.0,196.925,80.0,13.1,-15.46148172,2.726276389,21.85
12/01/2022 08:00,38.08975,0.0,197.175,71.0,15.2,-15.83318296,7.296585319,21.825
12/01/2022 09:00,38.088,0.0,197.05,61.0,17.5,-12.46617091,7.558268092,21.9
12/01/2022 10:00,38.0855,0.0,197.2,53.5,19.1,-14.75317415,5.36971625,21.925
12/01/2022 11:00,38.09325,0.0,199.025,46.0,20.7,-13.68882777,2.41370967,22.0
12/01/2022 12:00,38.0905,0.0,200.175,41.5,22.3,-14.36868411,-3.471286845,22.125
12/01/2022 13:00,38.08625,0.0,199.65,36.0,23.7,-15.57390435,-1.441279875,22.25
12/01/2022 14:00,38.06625,0.0,199.525,31.5,24.65,-14.68757737,1.284996515,22.35
12/01/2022 15:00,38.094,0.0,198.8,27.5,25.75,-13.42861388,6.08876719,22.475
12/01/2022 16:00,38.067,0.0,197.725,29.0,26.55,-10.09176547,12.02689776,22.575
12/01/2022 17:00,38.05925,0.0,198.45,25.0,26.8,-11.93301427,6.709068524,22.625
12/01/2022 18:00,38.07875,0.0,197.525,26.5,26.5,-4.003024753,16.2022815,22.7
12/01/2022 19:00,38.056,0.0,197.475,24.5,26.2,-7.544477927,8.512278676,22.7
12/01/2022 20:00,38.0655,0.0,196.575,31.0,23.85,-6.511377767,5.463694682,22.7
12/01/2022 21:00,38.061,0.0,197.75,36.5,21.0,-5.810589458,2.395389621,22.7
12/01/2022 22:00,38.0755,0.0,197.725,36.5,21.2,-11.91617381,2.10114295,22.7
12/01/2022 23:00,38.05725,0.0,198.375,44.5,21.1,-17.70540344,4.744148553,22.7
13/01/2000 00:00,30.88,5895.05,229.2,34.0,24.05,3.351844086,12.50925243,25.7
13/01/2000 01:00,30.88,5895.05,224.3,38.5,22.85,1.94485959,11.02984683,25.5
13/01/2000 02:00,30.88,5895.05,224.3,44.5,21.4,0.46885008,2.658980933,25.5
13/01/2000 03:00,30.88,5895.05,224.3,52.5,20.2,0.7814168,4.431634889,25.5
13/01/2000 04:00,30.88,5895.05,224.3,52.0,20.15,1.31972615,7.484538923,25.5
13/01/2000 05:00,30.88,5895.05,224.3,52.5,19.65,3.415022712,8.425892301,25.5
